smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,LUMO
C1=CN=CC(=C1C=O)[N+](=O)[O-],10.19953704,-0.64212963,10.19953704,0.046296296,0.356632201,152.109,148.077,152.022192,56,0,0.297500256,-0.297616059,0.297616059,0.297500256,1.636363636,2.363636364,2.818181818,16.62842694,10.24445929,2.104731858,-1.906728001,2.121036734,-1.936197491,5.800669496,-0.384881871,3.223906041,297.6337992,8.267584714,5.428573139,5.428573139,5.253218858,2.790213946,2.790213946,1.809451636,1.809451636,1.156410029,1.156410029,0.649090721,0.649090721,-1.78,336.8526616,7.32845987,2.869483956,1.372850613,61.83049104,0,6.196843572,6.286160523,0,5.687386275,0,19.89283397,0,0,0,0,6.066367068,6.196843572,10.48676254,9.717848233,11.9735468,0,4.983978521,0,0,0,34.13782397,0,0,0,5.687386275,0,0,16.19345009,0,10.11431827,10.35798868,18.46005421,0,0,0,73.1,4.923311049,14.90885545,0,11.25083777,6.286160523,6.196843572,12.26321064,0,0,4.983978521,0,0,0,23.2587037,10.18731481,-0.215277778,0,1.296759259,2.805833333,0,0,0,11,0,5,0,0,0,0,1,1,4,0,5,2,0,0,0,1,0.8023,36.2789,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.673974798
CCCCCOC1=CN=CC=C1,5.445555556,0.805092593,5.445555556,0.805092593,0.62561819,165.236,150.116,165.1153641,66,0,0.137067205,-0.49197991,0.49197991,0.137067205,1.416666667,2.333333333,3,16.4769939,10.25767479,1.901175081,-2.029640339,2.064427616,-1.961799577,5.145827491,0.304911977,2.157795777,198.2533698,8.648418081,7.493290087,7.493290087,5.931851653,4.460320776,4.460320776,2.744296019,2.744296019,1.651019588,1.651019588,0.974553598,0.974553598,-1.05,694.6611542,9.041324201,5.581273962,3.373010987,73.5893069,4.736862954,5.749511833,0,0,0,0,4.983978521,0,0,0,19.76538045,18.55355576,6.196843572,12.80372554,4.736862954,0,0,4.983978521,0,26.18620207,6.606881965,24.52642128,0,5.749511833,4.736862954,0,5.749511833,0,11.59086049,0,0,26.18620207,24.52642128,0,0,0,22.12,0,0,0,0,0,18.77721542,12.84164325,12.39368714,12.13273414,11.90771572,4.736862954,5.445555556,0,3.95857135,0,0,0.869076909,3.813591034,7.090183296,2.989688524,0,0.5,12,0,2,0,0,0,0,1,1,2,0,2,5,0,0,0,1,2.6506,49.257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-0.750996389
CN1C=C(C=CC1=O)C(=O)NN,10.92546296,-0.411481481,10.92546296,0.163359788,0.319370515,167.168,158.096,167.0694765,64,0,0.266161584,-0.317802402,0.317802402,0.266161584,1.583333333,2.25,2.75,16.15273126,10.2554432,2.022917339,-2.001851904,1.921704222,-2.307428795,5.928091814,0.095261257,3.131119867,355.9142755,9.137828202,6.573111253,6.573111253,5.647065708,3.325301445,3.325301445,2.340379092,2.340379092,1.479112992,1.479112992,0.811565537,0.811565537,-1.62,497.748409,8.476339114,3.18546695,1.510974719,68.77383992,4.567099648,0,0,5.559266895,5.907179729,0,15.01486577,5.84267027,0,0,0,6.066367068,19.31088262,5.563451492,4.794537184,5.907179729,0,9.992891045,12.89034225,0,0,34.24683328,0,0,16.82772856,0,0,0,10.47427938,7.047671983,0,10.35798868,23.12411489,0,0,0,77.12,5.907179729,9.589074368,0,5.559266895,5.563451492,0,22.89667736,7.047671983,5.425791397,0,5.84267027,1.310092593,0,21.80760062,0,2.171007181,4.493782596,2.73125,1.421157407,0,1.565109599,0.142857143,12,3,5,0,0,0,0,1,1,4,2,5,1,0,0,0,1,-1.0112,43.3366,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.70041539
CCCCNC1=CN=CC=C1,4.000913171,1.043842593,4.000913171,1.043842593,0.665984683,150.225,136.113,150.1156984,60,0,0.052621036,-0.383802381,0.383802381,0.052621036,1.545454545,2.454545455,3.090909091,14.87330443,10.30808075,1.866489096,-2.021860888,2.016602024,-1.99773151,5.387483753,0.833609662,2.275801287,184.0140383,7.9413113,6.877935016,6.877935016,5.431851653,4.071074887,4.071074887,2.522030485,2.522030485,1.520991168,1.520991168,0.876830592,0.876830592,-1.05,414.0733221,8.050502513,4.717686245,3.027309571,67.66068174,5.316788604,0,0,0,0,0,4.983978521,0,0,0,13.34455882,18.55355576,18.93844355,5.687386275,0,5.687386275,0,4.983978521,0,19.76538045,11.86154501,24.52642128,0,0,5.316788604,5.687386275,0,0,11.52873493,0,0,19.76538045,24.52642128,0,0,0,24.92,0,0,0,0,0,12.23214268,12.84164325,6.196843572,18.32957771,17.22450432,0,0,0,4.000913171,3.283055556,1.111990741,0,3.969185563,6.072239229,3.229282407,0,0.444444444,11,1,2,0,0,0,0,1,1,2,1,2,4,0,0,0,1,2.2936,47.6347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.536845819
C1=CC(=NC(=C1)Cl)C=O,10.03756173,0.346851852,10.03756173,0.346851852,0.4388305,141.557,137.525,140.9981414,46,0,0.167979911,-0.296159091,0.296159091,0.167979911,1.555555556,2.333333333,2.777777778,35.49569587,10.37918431,1.891043899,-1.868174461,2.017699529,-1.83207068,6.290066862,0.11143893,3.070760682,224.0527746,6.690234444,4.542827436,5.298756382,4.325698503,2.404590163,2.782554636,1.503027324,1.890276065,0.857393301,1.067896885,0.489606249,0.659935553,-0.89,126.0543568,6.233304562,2.596867015,1.504122761,57.48078154,0,10.84703781,6.286160523,0,0,0,4.794537184,4.983978521,0,0,17.66730696,12.13273414,0,0,4.794537184,17.88710041,0,4.983978521,0,0,0,29.04613902,0,0,0,0,0,11.60093989,11.27013904,0,0,10.48846518,18.19910121,5.153109817,0,0,29.96,0,4.794537184,0,0,17.13319833,0,0,18.19910121,0,4.983978521,11.60093989,0,5.453611111,13.72660494,0.346851852,0.363425926,0,4.895339506,0.658611111,0,0,0,9,0,2,0,0,0,0,1,1,2,0,3,1,0,0,0,1,1.5475,34.6345,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.609997487
CC1=CC=C(C(=O)N1C)C(=O)O,11.21314815,-1.18462963,11.21314815,0.191574074,0.657836923,167.164,158.092,167.0582431,64,0,0.340839085,-0.477493842,0.477493842,0.340839085,1.5,2.083333333,2.583333333,16.3662551,10.22722071,2.087470172,-2.021961474,1.952098775,-2.246806796,5.865449819,0.069404325,3.474012471,378.3796297,9.300964908,6.86562431,6.86562431,5.53658126,3.436965882,3.436965882,2.557711968,2.557711968,1.785713414,1.785713414,0.89064128,0.89064128,-1.58,417.0653442,8.51596929,2.808706364,1.229196885,69.07312688,9.673627043,5.563451492,0,0,5.559266895,5.969305288,4.794537184,4.794537184,0,0,0,19.05647134,12.74159998,0,9.901064579,5.969305288,0,4.567099648,7.047671983,6.9237372,0,33.7439177,0,0,5.559266895,0,0,0,15.64293233,7.047671983,6.9237372,16.05191667,16.92727132,0,0,0,59.3,11.52857218,9.589074368,0,5.563451492,0,5.693927995,10.63346672,20.03777625,0,0,5.106527395,1.308981481,0,21.68509637,8.567651172,0.079259259,-1.18462963,2.921481481,0,1.74308579,1.545740741,0.25,12,1,4,0,0,0,0,1,1,3,1,4,1,0,0,0,1,0.39192,43.3793,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.924225865
CC1=NC=C(C=C1)CBr,4.119953704,0.889166667,4.119953704,0.889166667,0.612796153,186.052,177.988,184.9840114,48,0,0.037237774,-0.26129256,0.26129256,0.037237774,1.555555556,2.333333333,2.777777778,79.91872961,10.2781454,1.866261717,-1.922696503,2.025121169,-1.812579257,9.083144093,1.16563932,2.881555878,180.6125685,6.690234444,5.264335657,6.850332196,4.325698503,2.801979057,3.923447965,1.941459178,2.502193632,1.126922583,1.774402959,0.577481204,0.909173702,-0.37,129.2253387,6.745874855,2.968144675,1.788059219,63.24848293,0,0,0,0,0,0,4.983978521,0,0,0,21.99631097,18.55355576,17.22086121,0,0,15.9299439,0,4.983978521,0,12.25382685,0,29.5869572,0,0,0,0,0,15.9299439,4.983978521,5.330089647,6.9237372,11.25737949,18.32957771,0,0,0,12.89,0,0,0,0,0,11.02401764,5.563451492,0,19.18694784,26.98028949,0,0,3.342019085,4.119953704,0.889166667,2.291944444,0,4.077060185,1.879050926,1.984138322,0,0.285714286,9,0,1,0,0,0,0,1,1,1,0,2,1,0,0,0,1,2.28492,41.605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.001228745
C1CCN(C1)C2=NC=C(C=C2)C(=O)O,10.57990347,-0.925488946,10.57990347,0.243469388,0.76868214,192.218,180.122,192.0898776,74,0,0.336761452,-0.477598616,0.477598616,0.336761452,1.357142857,2.071428571,2.571428571,16.36559444,10.26386942,2.131025689,-2.150714857,2.167864194,-2.184475352,5.868725838,0.069623292,2.163354012,328.4801644,9.966255326,7.810367009,7.810367009,6.770856948,4.714957697,4.714957697,3.404380419,3.404380419,2.424877027,2.424877027,1.645856612,1.645856612,-1.58,2770.617746,8.993914859,3.654452237,1.685759994,82.18552004,10.00643713,5.817862778,0,0,0,5.969305288,0,9.778515705,0,0,0,24.97437738,19.28635638,5.563451492,9.901064579,11.78716807,0,4.983978521,0,12.84164325,17.98942254,23.8930292,0,0,4.899909731,5.817862778,0,0,29.14932402,0,0,23.19963192,18.32957771,0,0,0,53.43,5.969305288,4.794537184,0,5.563451492,0,18.90737559,19.03848682,12.13273414,0,9.883888252,5.106527395,0,0,16.87919296,8.687442838,0.243469388,-0.043544501,3.372777778,3.806260551,2.054400983,0,0.4,14,1,4,0,1,1,0,1,1,3,1,4,2,0,1,1,2,1.38,52.6433,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.232875988
CC1=CN=C(C=C1)CC2=CC=CC=C2,4.373556311,0.917777778,4.373556311,0.917777778,0.697127575,183.254,170.15,183.1047994,70,0,0.044710992,-0.260683734,0.260683734,0.044710992,1,1.785714286,2.428571429,14.65951562,10.09888383,1.95175286,-2.002669566,2.065262801,-1.90894449,5.22192759,1.062451818,2.155110851,389.3405566,9.803118619,8.27312253,8.27312253,6.843336593,4.798954808,4.798954808,3.489261887,3.489261887,2.200687054,2.200687054,1.408003421,1.408003421,-1.63,2284.864609,8.945977766,4.052456303,2.19419833,84.43802954,0,0,0,0,0,0,4.983978521,0,0,0,36.39820241,24.11700725,18.31159319,0,0,0,0,4.983978521,0,13.34455882,0,65.48224403,0,0,0,0,0,0,4.983978521,6.420821623,6.9237372,16.82083098,48.66141305,0,0,0,12.89,0,0,0,0,0,12.11474962,11.12690298,0,12.26321064,48.30591813,0,0,0,4.373556311,0,3.645800684,0,14.59305325,2.832731481,2.054858277,0,0.153846154,14,0,1,0,0,0,1,1,2,1,0,1,2,0,0,0,2,2.98082,58.222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.744193639
C=CC1=CC(=NC=C1)N,5.375277778,0.53462963,5.375277778,0.53462963,0.606403733,120.155,112.091,120.0687483,46,0,0.123368953,-0.38368487,0.38368487,0.123368953,1.666666667,2.444444444,2.888888889,14.80827396,10.25154199,1.844970144,-1.91103033,2.020389317,-1.874676984,5.498566088,1.330087373,3.070760682,217.9110651,6.690234444,5.041071723,5.041071723,4.325698503,2.666762984,2.666762984,1.718164579,1.718164579,1.04084447,1.04084447,0.592508306,0.592508306,-1.31,126.0543568,5.820039012,2.306763636,1.287705032,54.03122299,5.733667477,5.817862778,0,0,0,0,0,4.983978521,0,0,12.65495579,17.69618563,6.196843572,0,0,11.89388288,0,4.983978521,0,0,5.733667477,30.47196488,0,0,5.733667477,5.817862778,0,0,4.983978521,0,0,5.563451492,24.90851339,0,6.076020107,0,38.91,0,0,0,0,5.817862778,5.563451492,0,18.33923075,6.066367068,11.5629142,5.733667477,0,0,3.817777778,0,6.377592593,0.53462963,3.621388889,3.393240741,3.588703704,0,0,9,2,2,0,0,0,0,1,1,2,1,2,1,0,0,0,1,1.3068,38.7404,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.187243141
C1=CC=C(C=C1)C2=CC(=NC=C2)Cl,5.78362922,0.529030612,5.78362922,0.529030612,0.626972867,189.645,181.581,189.0345269,64,0,0.129124364,-0.244537748,0.244537748,0.129124364,0.923076923,1.692307692,2.384615385,35.49569607,10.08617196,1.959478906,-1.99440771,2.196469114,-1.781615503,6.291752526,1.32887759,2.475185673,397.84485,9.096011838,6.943980222,7.699909168,6.360173345,4.030830264,4.408794737,2.733265898,3.120514639,1.833688893,2.040387846,1.212632283,1.386524452,-1.34,1420.655007,8.266954521,3.583946049,1.872976612,82.01141153,0,5.153109817,0,0,0,0,0,4.983978521,0,0,41.93277523,23.25963712,6.196843572,0,0,11.60093989,0,4.983978521,0,0,0,53.81452287,0,11.12690298,0,0,0,11.60093989,4.983978521,0,0,0,48.66141305,5.153109817,11.12690298,0,12.89,0,0,0,0,5.153109817,11.12690298,0,6.196843572,42.46456948,4.983978521,11.60093989,0,5.78362922,3.930762314,0.529030612,2.256851852,0,13.89787415,1.712962963,0,0,0,13,0,1,0,0,0,1,1,2,1,0,2,1,0,0,0,2,3.402,54.683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.523135725
CC1=CC(=CC(=N1)N)Cl,5.630246914,0.472222222,5.630246914,0.472222222,0.59812523,142.589,135.533,142.0297759,48,0,0.124588553,-0.383648941,0.383648941,0.124588553,1.555555556,2.222222222,2.666666667,35.49569078,10.36169355,1.907664785,-1.939837443,2.109333838,-1.901246302,6.303433241,1.211191874,3.16567031,171.8200652,6.853371151,5.057228876,5.813157822,4.18154055,2.579571505,2.957535978,1.851610024,2.288045804,0.937998523,1.156216414,0.650679404,0.920372435,-0.76,85.75693819,6.361359223,2.231388154,1.573506415,58.65915014,5.733667477,5.817862778,0,0,0,0,0,4.983978521,0,0,11.60093989,19.05647134,10.71656131,0,0,17.41880267,0,4.983978521,0,6.9237372,5.733667477,22.84929545,0,0,5.733667477,5.817862778,0,11.60093989,4.983978521,0,6.9237372,5.693927995,12.13273414,5.022633314,0,0,38.91,0,0,0,0,10.84049609,5.693927995,0,12.13273414,6.9237372,4.983978521,17.33460737,0,5.630246914,3.927777778,0.638888889,6.211111111,0.472222222,3.381419753,0,1.849444444,0,0.166666667,9,2,2,0,0,0,0,1,1,2,1,3,0,0,0,0,1,1.62562,38.3964,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.545063541
CC1=C(N=CC=C1)N(C)C,4.203703704,1.043981481,4.203703704,1.043981481,0.580653347,136.198,124.102,136.1000484,54,0,0.130394112,-0.362527723,0.362527723,0.130394112,1.4,2.1,2.5,15.12895916,10.26746805,1.970378105,-2.120515405,2.10697626,-2.11088997,5.432759449,1.049023859,3.031327899,218.2525055,7.560477932,6.626477999,6.626477999,4.715214055,3.305181478,3.305181478,2.53833409,2.53833409,1.40542473,1.40542473,0.945534415,0.945534415,-1.05,182.2382193,7.061731844,2.689062691,1.264358757,61.50571111,4.899909731,5.817862778,0,0,0,0,0,4.983978521,0,0,6.066367068,18.55355576,20.29218754,0,0,5.817862778,0,4.983978521,0,6.9237372,18.9952537,23.8930292,0,0,4.899909731,5.817862778,0,0,19.07932249,0,6.9237372,5.563451492,18.32957771,0,0,0,16.13,0,0,0,0,0,5.817862778,5.563451492,0,31.25846434,17.97408279,0,0,0,6.212962963,0,1.215277778,1.043981481,4.00462963,1.80787037,2.05787037,3.990740741,0.375,10,0,2,0,0,0,0,1,1,2,0,2,1,0,0,0,1,1.45602,43.301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.530532867
C1=CN=CC(=C1C2=CSC=C2)N,5.753888889,0.732314815,5.753888889,0.732314815,0.7241864,176.244,168.18,176.0408193,60,0,0.058004219,-0.39697634,0.39697634,0.058004219,1.333333333,2.25,2.916666667,32.1333865,10.11353667,2.000523667,-1.996780512,2.255788586,-1.886133639,7.078176924,1.333939523,2.546053882,367.7773776,8.388905057,6.39691377,7.213410351,5.877010098,3.59784464,4.540653682,2.474950569,3.254983884,1.68407346,2.367307721,1.087284856,1.743171667,-1.35,1103.852002,7.307223379,2.948022844,1.187131601,74.68839927,5.733667477,0,0,0,0,0,4.983978521,0,11.33678588,0,0,28.45631117,11.76029506,11.88422985,0,17.02417215,0,4.983978521,0,0,5.733667477,35.28654682,0,11.12690298,5.733667477,5.687386275,0,11.33678588,4.983978521,0,0,0,35.28654682,0,11.12690298,0,38.91,0,0,0,0,0,11.25083777,5.563451492,23.73047302,11.44642984,16.43040836,5.733667477,0,1.667162698,3.933199169,4.111999244,8.71412037,0,3.979907407,3.426944444,0,0,0,12,2,2,0,0,0,0,2,2,3,1,3,1,0,0,0,2,2.3923,51.9624,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.865690754
CCC1=NC(=CC=C1)OC,4.945555556,0.693842593,4.945555556,0.693842593,0.617979894,137.182,126.094,137.084064,54,0,0.212637282,-0.480977364,0.480977364,0.212637282,1.5,2.3,2.9,16.47268056,10.28392357,1.916566965,-1.984777964,2.055227231,-1.901383483,5.14738608,0.39618261,2.871145729,190.9174942,7.397341225,6.294619475,6.294619475,4.863703305,3.364263139,3.364263139,2.024839499,2.024839499,1.352589984,1.352589984,0.768171031,0.768171031,-1.05,235.2901528,7.061731844,3.202642772,1.467165814,60.85942267,4.736862954,0,0,5.879988336,0,0,0,4.983978521,0,0,12.99010427,12.48718869,11.76029506,7.109797541,4.736862954,0,0,4.983978521,0,13.34455882,7.109797541,23.8930292,0,5.879988336,4.736862954,0,5.879988336,0,12.09377606,6.420821623,0,12.61766519,18.19910121,0,0,0,22.12,0,0,0,0,5.879988336,12.11474962,0,7.109797541,18.19910121,11.90771572,4.736862954,4.945555556,0,4.1875,0,1.068842593,0.693842593,5.784074074,0.955555556,2.071203704,1.626759259,0.375,10,0,2,0,0,0,0,1,1,2,0,2,2,0,0,0,1,1.6526,40.167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.582614721
CC1=C(N=C(C=C1)F)F,12.22842593,-0.779537037,12.22842593,0.357777778,0.485327545,129.109,124.069,129.0390056,48,0,0.217910515,-0.190348104,0.217910515,0.190348104,1.333333333,2,2.444444444,19.1470052,10.30752529,1.970866515,-1.907316746,2.013830144,-1.893130512,5.076904841,0.506845576,3.17167803,222.2978871,6.853371151,4.85784308,4.85784308,4.198377303,2.485861671,2.485861671,1.741683192,1.741683192,1.001228571,1.001228571,0.481747172,0.481747172,-0.99,104.2009193,6.134843945,2.088778189,1.219852877,51.34706402,0,0,0,11.89539469,0,0,0,0,13.76480862,0,6.066367068,12.99010427,5.563451492,0,8.780830095,0,0,4.983978521,0,6.9237372,0,29.59158032,0,0,0,8.780830095,0,0,4.983978521,0,18.81913189,5.563451492,12.13273414,0,0,0,12.89,11.89539469,8.780830095,0,0,5.563451492,6.066367068,12.99010427,0,0,4.983978521,0,24.22481481,0,2.939814815,0,0.357777778,-1.520277778,2.468333333,0,1.529537037,0,0.166666667,9,0,1,0,0,0,0,1,1,1,0,3,0,0,0,0,1,1.66822,28.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.219760286
